3,G502,MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES.,127.14,116.12,114.16,104.92,104.82,100.20,104.32,89.67,100.89,86.61,94.25,108.28,117.53,97.97,123.53,97.48,106.89,103.60,98.95,95.46,90.85,82.56,102.34,103.31,98.32,99.67,111.00,104.98,93.65,107.49,105.99,101.52,104.30,99.88,98.97,103.34,105.21,114.36,106.01,99.66,115.85,104.25,95.18,94.83,102.60,83.96,91.56,89.30,99.35,110.37,94.74,100.15,111.95,105.31,135.28,129.51,116.46,112.05,53.41,48.69,61.10,59.58,60.81,70.26,60.45,72.55,72.39,63.50,45.54,95.97,121.91,111.58,99.38,132.49,115.12,122.98,121.01,141.12,127.71,109.28,162.57,151.11,155.19,164.67,132.88,146.45,144.08,147.04,101.03,90.11,112.13,100.89,100.52,91.93,94.78,136.20,106.23,179.79,164.84,149.42,144.86,172.10,139.60,136.82,121.98,109.47,117.96,110.88,59.10,92.63,92.13,97.61,97.03,114.88,112.27,115.47,108.09,99.17,126.09,103.69,60.92,98.91,102.43,109.24,109.27,108.29,108.64,99.38,103.95,129.13,116.15,99.39,52.89,95.81,90.96,100.59,100.26,100.95,105.64,100.51,104.71,99.00,112.47,109.89,47.74,87.02,94.19,87.41,85.75,95.62,92.36,96.93,98.03,89.11,92.69,93.56,56.23,100.13,98.00,88.80,99.24,102.39,96.90,107.67,106.94,115.58,101.54,104.23,63.97,104.78,104.16,95.06,102.27,113.89,106.28,116.82,109.91,103.13,112.50,107.02,65.16,105.39,105.71,99.00,101.18,108.44,100.78,109.19,109.78,105.19,112.02,98.78,58.75,99.58,92.83,91.42,96.26,103.56,101.91,104.83,104.64,93.72,103.48,95.87,56.15,101.67,77.97,63.21,74.17,94.98,98.09,105.07,107.29,108.71,114.84,111.46,62.92,106.34
3,G503,"VENTA DE PARTES, PIEZAS Y ACCESORIOS DE VEHÍCULOS AUTOMOTORES.",98.40,100.36,98.69,93.93,94.02,99.18,102.55,96.86,97.92,89.76,97.26,105.05,100.84,106.17,116.23,100.56,109.76,102.54,103.69,101.21,105.96,99.57,104.34,106.60,105.00,104.50,110.32,104.00,102.33,110.34,101.93,107.15,102.51,95.75,101.78,105.44,104.16,99.42,110.27,103.68,115.68,111.83,112.19,108.00,115.20,111.82,113.98,107.02,124.30,123.95,115.96,106.93,110.61,109.09,118.29,113.29,106.57,105.38,119.09,120.91,125.32,108.90,122.33,125.50,105.46,119.45,122.44,109.44,102.59,115.11,107.96,104.29,100.52,98.34,96.73,88.83,94.15,91.02,93.14,92.15,105.99,98.92,93.20,100.93,102.53,113.84,112.46,111.94,95.73,108.74,101.20,102.56,99.86,98.68,88.97,98.15,101.90,108.33,103.06,100.02,103.12,108.87,105.11,111.82,106.27,101.49,101.02,103.31,89.29,97.98,99.49,93.74,97.45,107.40,101.49,104.53,96.55,87.60,91.42,85.51,83.92,86.43,79.32,92.71,93.27,91.58,94.76,94.08,94.81,95.25,97.62,87.49,95.39,100.58,88.32,91.32,92.65,96.47,98.17,102.93,127.44,120.21,116.26,113.94,102.49,101.99,110.32,95.52,92.66,99.46,95.18,98.69,91.39,91.32,88.29,92.97,81.06,86.84,87.44,86.75,94.49,96.73,94.26,100.37,99.82,100.36,105.19,100.65,90.97,95.28,99.37,92.41,95.54,112.02,101.92,106.80,100.54,97.83,101.17,95.15,95.10,95.72,97.13,95.53,98.61,103.25,102.04,107.39,96.18,102.96,102.72,92.18,90.60,94.98,87.97,91.20,92.13,96.79,103.03,98.02,100.22,87.93,99.52,98.26,89.17,94.40,67.32,48.02,67.75,103.54,103.46,106.26,111.48,108.99,113.75,110.00,95.08,104.71
3,G504,"VENTA, MANTENIMIENTO Y REPARACIÓN DE MOTOCICLETAS Y SUS PARTES, PIEZAS Y ACCESORIOS.",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,123.31,126.87,118.79,109.44,101.97,111.61,102.88,97.27,92.72,85.70,92.02,88.91,103.59,107.67,105.22,101.12,97.30,104.64,100.30,97.27,94.49,89.34,93.99,91.83,103.57,106.59,122.90,112.17,111.51,117.42,110.60,127.68,107.80,84.46,92.31,82.85,91.80,93.63,88.45,88.50,101.71,90.38,89.83,84.64,89.63,92.54,224.83,213.95,185.73,158.41,152.99,158.58,139.84,117.41,114.46,102.19,100.20,103.09,84.46,77.32,110.33,102.02,100.11,93.81,91.46,97.17,100.58,93.80,101.02,108.73,92.41,93.38,113.43,131.82,125.30,126.78,112.74,126.31,112.19,97.72,116.35,106.68,73.94,81.69,79.96,67.09,73.56,80.29,83.83,217.80,180.70,186.85,173.49,168.34,145.10,183.76,65.11,62.69,66.98,70.02,70.60,219.31,195.03,126.69,112.86,115.51,197.02,96.48,55.84,39.70,46.31,64.03,79.06,78.32,83.07,119.48,102.74,101.29,160.33,105.81,52.87,50.90,54.68,68.25,68.93,152.39,160.95,186.68,169.25,165.60,80.41,131.29,86.41,74.87,84.19,79.31,73.20,105.43,108.31,120.71,123.10,123.29,68.24,101.06,59.79,56.53,64.71,71.10,73.32,103.65,112.03,122.26,116.81,118.15,79.79,103.05,65.09,60.51,64.91,70.60,66.64,118.77,130.62,137.23,125.87,142.00,97.97,103.48,72.60,62.74,73.77,82.68,75.44,124.53,127.11,137.69,128.94,131.17,78.42,90.63,58.82,52.42,55.84,68.90,76.21,127.11,123.20,146.84,132.02,131.93,91.61,94.57,60.13,48.88,44.92,38.60,55.85,118.81,120.12,126.57,126.30,116.19,98.82,106.50,69.89,62.74
3,G505,VENTA AL POR MENOR DE COMBUSTIBLES PARA AUTOMOTORES.,115.42,119.85,117.26,112.33,111.01,112.48,106.30,107.09,103.56,96.22,98.63,100.89,106.33,100.83,100.61,99.03,97.43,101.13,101.82,102.18,98.77,96.42,96.42,100.66,103.52,98.22,100.93,102.84,102.28,104.10,98.36,101.11,100.48,96.01,100.76,97.81,105.72,102.59,104.72,102.53,102.56,105.21,101.25,101.87,101.68,93.75,100.99,102.38,106.24,100.43,102.94,98.69,98.68,101.71,105.38,108.07,108.29,110.41,105.37,102.18,108.33,108.37,103.50,105.70,76.98,108.09,99.95,95.89,74.96,113.22,116.59,116.07,121.32,117.06,115.14,114.51,123.73,117.15,113.74,108.57,113.35,101.27,98.46,102.09,101.00,104.19,96.89,97.66,97.26,95.11,95.99,95.80,106.11,100.41,95.34,99.50,102.12,102.97,107.28,104.36,106.22,108.70,103.81,106.53,103.40,97.32,99.10,100.69,93.65,96.21,95.46,93.36,100.23,100.01,97.85,98.38,96.56,95.74,97.83,97.68,95.53,94.28,93.95,98.20,101.07,98.32,100.16,101.03,98.28,96.45,104.01,95.62,94.67,96.83,92.17,95.62,97.77,96.86,100.03,99.10,100.34,97.57,97.07,99.22,94.83,96.01,94.39,94.15,95.41,99.10,97.77,97.31,100.68,98.62,97.87,99.66,93.81,96.67,92.98,95.71,97.41,99.94,98.64,102.75,102.85,99.57,101.59,101.35,94.35,98.58,99.69,97.54,99.90,105.23,102.18,104.75,103.85,100.46,103.40,102.40,99.68,98.15,100.53,98.32,100.32,103.37,99.61,102.47,104.13,101.19,103.23,103.59,104.67,103.95,100.99,103.34,104.15,104.81,104.04,102.79,101.73,98.53,99.57,96.68,96.80,99.02,70.49,49.45,63.70,84.78,92.59,94.42,105.32,108.94,109.26,109.99,102.47,110.57
2,G51,"COMERCIO AL POR MAYOR Y EN COMISIÓN, EXCEPTO EL COMERCIO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.",107.63,109.24,105.42,99.87,101.02,101.17,105.02,97.59,96.67,92.00,95.30,105.28,100.73,106.44,110.36,103.66,99.93,104.00,100.08,101.66,96.79,95.26,102.70,109.30,102.75,104.61,106.43,103.12,99.21,104.66,97.54,102.05,99.01,95.39,101.60,98.74,106.15,103.56,125.19,112.56,116.76,114.58,106.89,109.49,107.21,102.92,102.97,101.12,109.60,101.86,97.45,98.96,101.68,103.29,117.03,116.92,110.03,116.66,170.31,164.05,159.97,155.13,134.66,139.41,109.65,125.77,123.98,114.02,103.63,107.11,89.94,92.61,90.75,90.93,90.70,88.29,102.49,96.20,96.55,96.19,103.19,99.05,92.99,97.41,99.46,106.45,106.06,90.87,101.06,96.72,95.17,97.08,96.70,95.16,79.40,95.53,86.72,96.73,93.71,99.25,100.03,110.03,104.10,109.47,107.22,101.98,102.34,100.64,85.43,91.31,92.23,95.60,100.59,106.14,105.01,106.29,103.11,102.82,101.94,98.66,89.33,137.18,127.42,132.71,125.82,128.00,142.19,126.81,125.71,119.10,108.59,85.18,95.08,82.89,92.12,92.23,91.10,107.40,98.60,98.93,106.36,100.94,95.54,94.36,78.67,75.22,82.67,83.96,80.60,100.38,94.45,78.92,94.05,96.67,96.39,97.35,83.84,97.83,80.22,86.19,92.58,121.71,97.11,105.22,97.47,96.92,101.23,107.70,96.58,90.72,97.20,92.33,94.90,103.01,103.17,108.14,100.77,92.14,93.90,90.96,88.70,88.58,92.79,108.85,110.01,116.07,118.09,124.90,145.96,114.38,92.92,97.91,93.44,94.53,90.64,98.16,94.25,100.34,104.67,104.19,97.03,98.41,109.94,97.45,100.00,93.08,77.69,61.29,64.47,87.43,98.95,101.28,102.21,104.91,107.52,108.08,93.56,107.30
3,G511,VENTA AL POR MAYOR A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATA.,188.72,125.35,168.31,120.10,150.81,142.40,148.61,139.76,109.43,127.63,112.34,116.19,73.49,61.01,72.72,54.10,71.34,97.52,94.37,97.38,94.01,103.73,104.32,121.52,95.28,89.13,97.14,67.39,78.89,115.68,93.09,120.81,109.48,96.70,94.58,0.00,0.00,0.00,364.40,286.77,244.61,231.22,200.32,175.99,133.96,144.42,130.82,148.37,137.19,94.53,45.24,45.69,68.41,57.30,97.57,110.05,121.02,129.07,154.29,160.57,157.47,170.03,112.11,110.55,82.29,105.29,91.61,86.27,91.26,96.56,77.37,76.22,88.06,72.33,89.50,87.32,83.37,78.95,62.12,75.72,96.79,85.54,79.89,94.29,89.68,97.50,87.37,72.57,73.75,103.74,98.31,90.45,108.35,67.10,88.11,102.86,71.79,144.04,108.17,101.79,111.31,162.72,154.47,118.24,121.89,99.56,94.72,101.00,51.24,85.02,71.19,75.39,129.45,148.02,142.78,157.81,142.26,126.62,115.80,122.47,59.30,86.11,98.69,164.61,144.68,152.09,142.84,137.12,120.81,116.13,106.78,123.59,56.80,77.36,63.60,62.46,68.24,98.73,98.10,103.02,104.66,101.43,97.30,111.95,50.16,85.99,72.42,67.63,78.27,115.83,115.36,119.20,139.77,128.60,123.98,156.24,58.17,91.20,79.91,76.26,85.94,121.44,117.78,117.73,119.64,101.91,107.66,128.93,54.22,77.49,79.05,69.82,84.24,120.46,118.07,119.44,116.26,108.99,113.88,126.52,63.77,98.51,90.80,82.54,93.23,131.76,129.43,129.70,138.02,129.88,130.41,130.52,53.40,85.85,82.64,77.22,87.40,119.28,114.48,117.01,111.54,124.61,127.94,124.20,63.55,83.88,68.61,55.17,68.21,115.24,114.15,113.42,113.73,109.77,111.53,129.20,55.51,93.35
3,G512,"VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS, ANIMALES VIVOS, ALIMENTOS, BEBIDAS Y TABACO.",112.06,111.56,107.53,103.71,100.55,99.19,107.66,101.03,99.79,93.61,87.24,90.83,91.12,102.88,90.88,96.08,85.90,97.37,99.91,96.64,90.04,96.66,104.93,110.48,99.19,100.49,111.36,102.73,91.90,104.27,98.57,102.68,102.22,101.35,97.15,100.17,100.07,100.10,138.86,113.45,111.33,114.56,110.50,111.66,111.42,108.16,98.74,109.45,104.99,101.34,89.98,101.25,98.08,100.17,118.60,124.58,118.37,134.22,167.55,167.93,157.95,152.40,130.91,130.71,124.91,116.87,115.18,109.32,109.76,111.51,96.15,96.86,98.06,99.04,96.94,91.89,106.11,103.57,109.30,104.61,104.07,104.56,96.79,95.37,103.90,109.56,104.17,100.03,96.17,91.54,93.99,93.49,89.82,93.35,80.40,89.30,90.89,105.43,101.68,103.97,101.94,125.21,115.81,121.53,113.71,113.92,111.04,107.51,77.79,83.80,84.17,87.88,90.01,106.04,103.50,106.16,102.62,101.78,102.22,94.23,78.59,81.39,79.70,94.10,89.26,105.25,123.64,117.22,116.73,114.45,115.30,110.76,93.87,95.76,93.26,103.59,93.49,112.72,113.50,110.31,108.62,105.94,101.62,103.44,84.78,91.31,93.13,91.92,88.65,109.02,107.32,106.67,112.78,110.72,120.13,103.98,84.09,91.32,89.49,93.92,90.01,108.99,101.93,106.32,101.95,100.40,97.37,103.23,81.57,87.25,97.06,92.22,96.02,112.80,108.54,110.66,104.60,104.90,101.05,94.57,89.75,96.24,99.15,101.51,96.19,111.73,109.73,114.13,105.94,109.36,106.11,99.42,85.91,93.25,90.22,97.58,94.83,107.75,110.98,110.19,108.55,106.72,112.94,105.34,96.76,89.87,76.06,82.76,84.62,102.49,105.29,101.26,104.08,104.23,97.50,100.93,78.91,92.84
3,G513,VENTA AL POR MAYOR DE ENSERES DOMÉSTICOS.,103.45,107.64,102.85,98.15,100.92,102.82,108.17,99.78,101.67,97.43,95.43,110.73,103.70,102.90,110.40,104.36,102.02,101.89,95.69,97.98,97.22,95.31,102.41,101.86,104.05,107.89,106.02,103.82,100.21,103.98,99.76,103.90,97.88,93.24,105.71,97.88,109.74,107.07,119.02,105.92,113.64,108.96,102.37,107.21,101.42,101.99,103.77,100.14,112.01,103.06,105.32,97.85,103.05,103.09,115.91,114.34,106.93,111.44,168.76,184.20,163.18,158.02,139.23,138.91,129.13,126.48,121.28,112.40,100.09,107.96,93.58,101.04,91.28,90.86,89.57,86.39,99.68,98.72,99.20,96.41,104.36,96.77,89.57,101.72,99.47,106.17,106.20,103.31,101.78,102.14,96.69,98.44,96.59,93.35,90.42,96.50,101.72,106.85,103.75,106.46,103.31,112.84,108.44,110.75,107.50,100.60,94.82,97.72,86.77,92.64,94.90,96.41,98.99,105.62,105.31,104.28,102.53,102.16,95.86,96.70,91.54,93.60,95.90,102.34,98.60,104.30,105.94,104.04,104.82,101.53,98.84,96.18,89.30,94.29,93.42,97.42,96.28,104.70,101.68,102.30,101.47,98.49,98.23,98.59,88.27,93.14,98.93,94.05,90.89,108.70,100.56,99.01,99.74,98.39,93.72,104.82,95.55,89.38,91.02,89.13,88.59,93.01,93.75,99.21,98.61,94.32,96.93,107.04,106.96,96.23,101.79,95.84,91.87,107.20,103.40,104.04,100.99,100.45,100.01,87.38,91.26,100.95,102.99,100.01,97.42,108.02,102.59,106.75,102.78,103.07,100.73,88.60,88.66,99.09,96.58,98.40,91.40,103.27,104.34,103.81,101.89,97.19,100.00,92.53,111.59,97.76,91.09,75.53,75.65,98.03,104.68,102.75,104.34,104.26,102.36,93.05,91.56,102.71
3,G514,"VENTA AL POR MAYOR DE  PRODUCTOS INTERMEDIOS, DESPERDICIOS Y DESECHOS NO AGROPECUARIOS.",107.09,107.61,103.71,95.55,99.81,100.40,99.41,90.32,88.29,81.13,96.94,103.68,101.83,109.11,114.85,107.17,108.82,110.69,107.86,108.56,102.78,93.88,105.62,104.45,103.62,106.72,107.86,104.00,102.73,107.59,98.70,101.98,95.92,93.49,103.29,108.38,108.72,105.95,129.53,118.99,127.63,120.97,110.04,109.60,107.12,98.47,105.43,104.31,107.98,102.28,100.01,98.40,104.95,103.90,114.33,112.08,104.02,109.37,182.35,163.49,166.65,160.62,137.77,146.50,82.19,134.19,130.78,115.35,106.81,103.38,78.54,82.64,84.63,87.92,89.70,88.71,105.89,90.58,87.14,93.30,99.60,97.75,94.20,95.24,97.27,102.70,106.50,65.74,103.71,92.89,91.29,96.24,98.03,96.98,58.23,100.10,66.08,74.00,72.53,80.57,86.73,87.24,85.38,93.19,95.17,90.79,97.60,91.63,96.41,99.89,97.48,101.08,111.94,106.83,103.99,107.60,103.07,107.44,105.24,98.50,103.51,284.66,229.36,208.84,197.15,168.79,182.44,150.56,145.98,130.66,116.67,71.35,103.24,71.68,90.06,84.11,88.18,103.89,86.34,89.12,102.85,94.49,90.92,92.76,73.08,59.72,68.36,74.26,72.08,91.27,82.83,51.15,79.56,88.19,84.32,86.50,79.71,114.90,67.43,79.17,98.83,157.17,95.78,109.52,92.92,97.10,107.40,116.31,103.52,91.25,95.05,90.37,99.23,92.52,96.99,107.48,96.05,75.68,79.23,86.32,84.79,71.77,78.29,122.79,133.73,125.99,134.35,146.83,202.98,125.95,75.02,112.64,106.31,94.34,89.61,99.14,98.33,93.19,99.35,99.78,85.58,93.71,117.16,100.57,91.07,93.74,72.73,40.98,40.47,68.43,88.70,97.64,97.86,104.58,117.07,133.80,110.51,125.02
3,G515,"VENTA AL POR MAYOR DE MAQUINARIA, EQUIPO Y MATERIALES.",106.04,110.79,112.57,105.77,106.51,103.80,105.15,103.99,97.53,106.90,110.85,126.86,115.59,116.02,139.63,111.26,107.24,106.86,90.82,102.32,94.37,94.34,94.17,117.75,104.70,103.86,95.03,101.30,104.23,101.94,89.07,98.30,102.92,92.60,98.53,78.78,100.38,95.93,103.10,108.75,104.71,109.12,99.30,108.40,110.92,105.65,104.19,84.93,113.69,98.67,89.72,100.46,95.62,108.09,123.19,120.87,116.32,114.48,137.12,119.86,120.91,127.01,117.93,128.47,107.96,110.84,121.61,121.53,87.89,110.10,110.81,99.56,98.00,82.47,84.61,83.76,96.08,93.60,92.36,83.43,110.41,93.93,88.79,101.09,94.77,112.62,108.92,113.58,102.99,109.68,109.92,105.57,112.12,102.10,103.62,93.96,94.22,104.35,94.48,102.01,107.67,119.11,105.68,113.58,115.45,100.46,104.84,95.66,87.42,95.45,95.80,97.97,105.73,104.12,109.43,108.74,103.92,97.84,107.88,101.60,91.53,90.41,87.59,109.53,96.62,106.43,108.51,101.85,98.29,109.73,102.92,96.90,92.78,96.55,83.39,97.53,98.69,103.46,107.51,101.56,106.23,115.41,103.55,102.67,87.69,82.28,95.09,86.56,82.35,93.50,94.18,79.51,89.51,81.96,89.12,88.86,69.24,81.07,79.83,85.38,97.40,84.66,96.56,100.79,98.94,89.59,100.75,102.22,92.25,91.01,99.43,91.09,91.57,112.82,106.17,108.12,103.59,97.44,102.29,108.31,104.69,102.20,100.20,104.45,110.96,108.28,112.82,115.40,103.52,106.79,104.19,89.95,96.88,100.86,89.51,97.94,96.78,101.96,102.67,101.52,104.15,91.09,103.79,92.46,129.87,99.81,67.73,52.53,84.33,103.86,107.28,108.46,107.15,99.07,107.68,94.25,94.28,104.18
3,G519,VENTA AL POR MAYOR DE OTROS PRODUCTOS.,108.20,113.31,92.21,103.80,97.28,108.08,108.43,101.66,108.17,105.73,107.24,99.07,102.55,110.95,108.48,106.83,97.17,105.39,107.67,108.84,94.81,92.67,99.50,97.53,92.34,84.85,112.76,104.64,85.00,94.41,98.10,93.01,100.01,104.63,103.57,112.19,116.86,111.18,112.16,100.98,106.78,105.42,102.75,101.51,109.33,98.53,97.18,95.05,109.91,103.32,96.36,91.76,95.88,98.36,109.02,110.91,111.68,113.19,166.17,159.21,190.52,161.43,148.10,152.09,126.42,135.10,122.86,128.63,92.24,107.34,90.91,81.97,89.47,89.89,81.79,83.50,86.04,92.52,101.35,93.80,105.80,111.17,88.21,82.58,98.18,96.43,103.90,99.00,93.36,95.54,94.23,103.91,100.38,92.25,85.15,95.89,100.80,110.64,110.51,112.71,104.43,115.50,110.91,113.29,118.23,104.63,99.93,115.52,79.27,76.88,88.64,85.87,82.44,94.14,92.10,99.29,100.75,96.45,93.93,105.80,78.62,82.31,81.74,85.78,88.05,96.65,95.73,99.53,111.02,101.24,99.24,100.36,79.63,89.02,80.23,86.75,94.74,97.49,105.54,107.03,105.08,92.97,104.26,109.73,85.98,82.24,93.99,86.33,83.70,92.10,84.60,92.60,122.90,109.48,109.09,112.86,81.26,92.18,88.26,93.91,96.62,107.91,97.91,97.85,98.70,93.30,99.65,101.57,77.03,82.21,92.74,87.72,90.89,103.27,104.50,106.48,101.07,98.41,108.11,110.23,92.53,100.87,108.09,109.40,102.78,111.42,110.29,109.81,112.44,96.75,102.34,96.88,79.63,86.59,77.50,89.63,85.24,102.32,104.43,106.83,105.00,96.65,102.72,107.31,110.90,77.88,65.73,59.73,76.42,91.75,88.78,86.47,91.12,99.96,98.24,103.58,70.16,86.98
2,G52,"COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS; REPARACIÓN DE EFECTOS PERSONALES Y ENSERES DO",111.34,108.76,107.29,110.57,104.74,102.79,105.61,102.95,100.53,98.28,98.77,100.44,104.46,105.79,108.31,100.66,103.98,103.32,102.72,102.66,102.90,99.84,101.63,105.00,108.91,109.54,106.36,107.24,101.22,103.39,99.00,101.09,99.28,99.55,101.63,98.19,105.27,109.42,108.61,106.59,112.75,107.53,110.28,103.23,104.49,100.15,100.82,101.48,109.60,98.88,97.80,97.89,97.89,101.65,103.37,104.46,104.51,103.57,68.31,67.64,76.23,79.85,81.59,81.80,63.59,89.03,90.44,97.75,99.65,100.80,113.13,103.63,99.33,99.50,100.97,88.47,105.78,105.43,103.98,103.14,109.67,107.45,110.47,109.88,118.96,117.38,121.30,110.45,104.60,107.76,103.78,102.67,95.98,98.77,102.91,100.84,108.44,112.42,110.43,108.66,103.82,114.78,112.29,111.85,106.93,105.71,108.01,103.82,96.91,100.72,104.86,104.98,100.01,110.56,107.81,104.85,106.09,101.99,107.39,103.84,97.49,101.30,101.48,100.08,97.70,106.87,103.58,102.98,99.46,101.03,107.89,100.86,96.26,100.45,101.14,98.16,98.77,107.17,101.89,106.58,104.71,102.25,110.52,101.77,94.44,96.24,106.90,101.06,96.92,104.55,102.74,101.31,98.36,97.40,104.25,99.83,87.93,90.90,91.52,93.26,91.50,98.74,97.03,93.13,98.70,97.43,103.83,95.78,98.94,95.77,98.04,98.73,95.73,108.63,109.38,106.68,104.56,101.50,110.97,100.28,98.34,100.39,105.48,102.26,98.44,109.63,104.56,103.88,103.63,101.41,110.22,95.97,92.22,96.82,95.17,96.40,94.26,106.38,104.33,104.88,101.33,96.46,106.62,98.74,140.73,95.32,83.11,66.98,73.37,95.13,97.18,99.22,98.18,101.31,102.89,91.99,91.04,102.72
3,G521,COMERCIO AL POR MENOR NO ESPECIALIZADO.,111.89,110.51,106.32,105.47,104.20,102.10,102.97,101.96,101.39,99.12,99.81,98.48,102.52,108.55,104.53,103.67,104.69,100.79,104.26,103.28,103.12,103.69,100.00,101.40,106.69,105.95,104.88,106.61,102.57,101.92,100.22,99.27,101.02,102.96,105.12,100.00,108.09,108.26,106.76,107.68,106.02,104.21,106.50,101.34,103.08,100.85,99.87,100.83,107.76,102.44,96.41,104.44,98.38,101.16,103.00,101.55,101.15,100.60,71.74,77.90,78.41,83.50,90.19,86.14,61.83,92.97,95.12,102.99,93.68,101.22,112.84,108.86,107.53,104.22,105.34,89.71,116.26,101.36,105.02,105.44,105.15,105.39,108.92,108.95,115.34,112.46,112.08,111.33,112.82,102.43,105.75,101.79,96.03,98.83,98.23,101.72,105.00,107.66,108.76,109.79,109.82,106.67,108.97,105.56,102.80,103.24,101.89,103.67,99.37,104.50,104.66,106.77,102.18,105.86,101.33,101.24,103.48,97.81,104.06,103.19,99.40,102.70,107.07,102.55,105.33,104.71,101.81,102.76,99.24,98.65,104.89,102.12,97.31,100.87,103.46,101.26,106.12,102.39,97.74,105.06,100.51,99.45,106.09,99.74,98.36,98.71,99.35,97.95,103.22,97.59,99.23,99.94,97.00,98.23,101.23,104.84,95.24,95.86,92.54,101.42,97.10,91.46,97.49,91.63,96.40,97.36,100.12,94.64,100.01,101.01,98.80,104.25,100.29,102.09,106.34,102.41,102.77,102.51,106.90,101.44,98.99,101.72,106.11,104.45,98.93,105.29,102.56,102.19,104.34,98.11,104.20,98.86,95.67,98.51,101.05,100.48,98.11,105.64,100.17,103.78,100.93,96.06,105.55,99.53,179.09,100.32,94.22,75.00,78.72,89.27,88.96,89.53,90.87,96.82,95.51,84.82,88.30,101.77
3,G522,"VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN ALMACENES ESPECIALIZADOS.",151.50,147.19,132.32,129.59,128.19,124.23,116.97,114.33,113.47,106.16,100.38,99.22,93.01,87.59,97.25,88.01,92.89,95.40,95.53,87.76,95.66,87.25,95.85,101.37,100.19,88.43,100.15,112.67,96.55,102.82,93.65,98.97,94.55,91.30,96.62,104.50,101.01,104.03,122.51,123.23,126.10,119.10,113.93,110.76,125.29,109.75,110.86,106.93,115.43,107.62,105.92,97.57,95.87,101.27,105.85,110.08,95.81,101.57,35.89,35.02,44.62,47.52,49.79,55.31,47.78,60.79,65.35,68.75,78.73,93.60,127.05,149.37,113.11,109.81,129.48,119.38,134.21,132.32,144.89,120.76,134.12,140.24,149.56,153.79,131.99,133.23,116.01,110.93,107.70,110.62,104.19,98.93,95.49,96.41,102.59,98.49,104.09,107.40,114.87,108.54,106.64,152.66,149.98,142.18,128.24,119.02,128.75,138.78,87.73,94.62,92.68,89.16,93.15,111.53,113.23,107.08,105.01,100.67,116.37,117.44,78.04,93.12,82.21,87.50,86.19,102.66,110.28,104.59,110.89,109.56,145.26,127.57,107.06,113.82,111.39,114.03,110.36,135.00,139.58,118.96,114.83,104.63,110.89,107.73,73.38,89.61,85.86,77.95,84.13,115.91,125.09,117.15,124.35,111.83,119.18,112.15,72.86,85.69,85.02,83.48,91.53,116.40,115.09,113.25,113.05,108.09,114.11,111.37,77.11,83.44,89.38,81.96,92.33,126.44,117.68,119.12,119.49,113.67,118.97,124.53,82.34,85.01,91.32,95.14,97.95,121.26,118.86,117.63,124.97,114.97,123.28,112.11,75.89,87.85,87.60,87.76,89.37,118.92,123.45,110.76,117.39,109.97,111.11,109.62,88.54,85.29,62.58,67.02,74.82,104.20,123.90,117.72,124.40,107.32,112.77,130.31,78.09,94.65
3,G523,COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS.,109.01,105.18,106.91,113.84,104.12,102.24,107.21,103.59,98.98,97.46,98.20,102.53,106.31,104.41,111.73,98.75,103.92,105.56,101.61,103.03,102.73,98.08,103.22,108.19,111.01,113.72,107.46,107.18,100.12,104.05,98.29,102.40,98.05,97.78,99.01,96.76,103.24,110.62,109.05,104.99,116.20,109.44,112.88,104.42,104.88,99.30,101.38,102.41,110.32,95.37,98.22,93.50,97.51,102.08,103.55,106.16,106.84,105.62,69.04,61.61,77.90,80.43,78.11,80.94,66.30,88.58,89.09,96.07,105.24,101.68,112.73,96.21,92.11,94.90,95.99,86.29,97.74,107.77,101.47,100.48,112.59,107.99,109.56,106.78,121.03,120.25,129.74,109.28,98.39,111.90,101.94,103.60,96.09,99.11,106.73,99.02,111.34,116.50,111.28,107.40,99.22,118.96,112.43,115.11,108.94,106.96,111.67,100.80,95.63,98.08,105.92,104.54,98.92,114.16,112.78,107.63,108.20,105.56,109.38,103.08,97.43,100.78,98.47,98.86,92.89,108.58,104.38,102.82,98.82,102.46,107.87,97.00,94.43,99.06,98.38,94.14,92.40,108.98,102.60,106.78,107.60,104.60,114.25,103.02,93.09,94.63,114.85,105.20,93.16,109.31,103.94,101.19,97.69,95.77,105.55,93.53,83.61,87.39,91.14,87.47,87.28,103.49,95.14,92.70,99.81,96.85,106.30,95.07,99.99,92.62,98.04,95.50,92.53,112.74,111.31,109.32,105.17,99.78,113.87,96.16,99.17,100.82,106.20,100.88,98.15,112.36,105.13,104.12,101.68,103.29,114.44,90.80,90.95,96.31,90.96,93.65,91.80,105.89,106.47,105.25,100.72,95.86,107.31,95.55,114.71,92.26,74.96,59.33,68.91,100.09,103.09,107.30,103.66,105.49,109.58,95.33,95.34,104.73
