3,I621,TRANSPORTE REGULAR POR VÍA AÉREA.,85.56,54.81,26.76,45.37,52.20,46.55,62.15,79.10,94.37,100.47,116.10,109.72,134.46
3,I622,TRANSPORTE NO REGULAR POR VÍA AÉREA.,69.79,51.93,42.58,44.24,80.96,92.39,108.13,121.61,127.25,128.37,141.04,84.41,81.17
2,I63,ACTIVIDADES DE TRANSPORTE COMPLEMENTARIAS Y AUXILIARES; ACTIVIDADES DE AGENCIAS DE VIAJES.,100.60,68.72,54.71,68.53,90.12,89.55,85.53,105.86,101.98,103.81,113.39,84.51,113.79
3,I630,ACTIVIDADES DE TRANSPORTE COMPLEMENTARIAS Y AUXILIARES; ACTIVIDADES DE AGENCIAS DE VIAJES.,100.60,68.72,54.71,68.53,90.12,89.55,85.53,105.86,101.98,103.81,113.39,84.51,113.79
2,I64,CORREO Y TELECOMUNICACIONES.,88.34,83.34,77.77,78.84,83.49,86.43,85.79,85.37,84.58,82.66,77.57,83.25,98.48
3,I641,ACTIVIDADES POSTALES Y DE CORREO.,96.35,92.70,95.18,77.75,107.82,104.97,106.56,104.57,106.03,109.01,124.24,94.32,96.14
3,I642,TELECOMUNICACIONES.,88.23,83.21,77.52,78.90,83.17,86.18,85.52,85.11,84.29,82.30,76.97,83.05,98.51
1,J,INTERMEDIACIÓN FINANCIERA.,109.31,87.09,79.17,80.41,86.33,101.50,96.31,102.60,102.26,96.38,102.04,102.88,114.05
2,J65,"INTERMEDIACIÓN FINANCIERA, EXCEPTO LA FINANCIACIÓN DE PLANES DE SEGUROS Y DE PENSIONES.",112.36,86.45,77.91,82.94,88.02,98.37,86.60,106.33,100.99,96.35,106.03,102.39,120.23
3,J651,INTERMEDIACIÓN MONETARIA.,118.54,83.20,80.58,85.24,91.39,99.04,85.58,107.57,102.03,96.99,100.74,104.79,125.55
3,J659,OTROS TIPOS DE INTERMEDIACIÓN FINANCIERA.,90.43,98.55,67.31,71.74,72.30,90.60,88.12,99.64,95.25,91.37,133.85,91.25,103.41
2,J66,"FINANCIACIÓN DE PLANES DE SEGUROS Y DE PENSIONES, EXCEPTO LOS PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.",108.80,89.69,78.43,76.80,84.50,104.05,107.82,97.44,103.63,95.99,98.10,104.55,110.02
3,J660,"FINANCIACIÓN DE PLANES DE SEGUROS Y DE PENSIONES, EXCEPTO LOS PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.",108.80,89.69,78.43,76.80,84.50,104.05,107.82,97.44,103.63,95.99,98.10,104.55,110.02
2,J67,ACTIVIDADES  AUXILIARES DE LA INTERMEDIACIÓN FINANCIERA.,83.25,72.92,77.71,74.62,77.81,88.30,95.54,103.69,85.06,91.70,72.47,88.73,90.09
3,J671,ACTIVIDADES  AUXILIARES DE LA INTERMEDIACIÓN FINANCIERA. EXCEPTO LA FINANCIACIÓN DE PLANES DE SEGUROS Y DE PENSIONES.,99.94,88.73,74.29,71.29,76.73,91.03,95.74,88.92,82.83,93.61,67.12,89.32,108.13
3,J672,ACTIVIDADES AUXILIARES DE LA FINANCIACIÓN DE PLANES DE SEGUROS Y DE PENSIONES.,51.57,44.77,88.75,81.39,79.99,85.33,95.46,154.03,87.82,88.33,74.61,87.94,56.19
1,K,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER.",79.92,73.30,82.42,57.55,85.97,87.60,91.28,95.54,95.18,87.54,103.83,84.46,88.04
2,K70,ACTIVIDADES INMOBILIARIAS.,93.37,75.71,56.68,56.94,74.47,86.82,92.96,104.87,105.63,108.48,102.48,91.74,108.80
3,K702,ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATA.,93.37,75.71,56.68,56.94,74.47,86.82,92.96,104.87,105.63,108.48,102.48,91.74,108.80
2,K71,ALQUILER DE MAQUINARIA Y EQUIPO SIN OPERARIOS Y DE EFECTOS PERSONALES Y ENSERES DOMÉSTICOS.,96.74,84.55,66.67,82.38,95.47,101.75,101.23,106.65,115.76,98.19,94.04,92.82,96.01
3,K711,ALQUILER DE EQUIPO DE TRANSPORTE.,94.14,81.11,64.45,79.41,94.45,101.63,102.08,109.41,117.95,96.53,94.12,92.54,95.54
3,K712,ALQUILER DE OTROS TIPOS DE MAQUINARIA Y EQUIPO.,109.21,103.55,110.31,96.24,104.92,110.16,99.14,79.77,96.69,102.15,96.46,111.06,108.87
3,K713,ALQUILER DE EFECTOS PERSONALES Y ENSERES DOMÉSTICOS N.C.P.,113.41,121.70,77.23,115.57,96.08,80.57,82.71,96.98,88.16,111.61,80.74,88.17,85.80
2,K72,INFORMÁTICA Y ACTIVIDADES CONEXAS.,89.57,83.39,75.19,72.50,91.38,87.11,89.83,106.86,90.66,92.37,93.65,102.31,104.27
3,K722,CONSULTORES EN PROGRAMAS DE INFORMÁTICA Y SUMINISTRO DE PROGRAMAS DE INFORMÁTICA.,89.34,76.93,87.86,78.15,108.21,83.21,79.51,100.34,74.18,82.40,102.25,106.91,94.08
3,K724,ACTIVIDADES RELACIONADAS CON BASES DE DATOS.,105.72,106.38,100.05,90.64,98.93,103.87,104.98,102.45,108.13,96.72,82.92,101.59,105.45
3,K725,"MANTENIMIENTO Y REPARACIÓN DE MAQUINARIA DE OFICINA, CONTABILIDAD E INFORMÁTICA.",88.14,80.91,64.64,58.78,56.74,97.20,101.09,128.11,106.87,78.84,99.05,70.13,123.37
3,K729,OTRAS ACTIVIDADES DE INFORMÁTICA.,88.82,87.23,67.26,73.64,83.40,84.11,91.83,94.48,96.93,107.23,85.91,110.15,104.30
2,K73,INVESTIGACIÓN Y DESARROLLO.,91.08,50.02,58.71,128.76,94.58,90.75,92.55,94.64,94.49,70.12,76.44,82.67,105.44
3,K731,INVESTIGACIÓN Y DESARROLLO DE LAS CIENCIAS NATURALES.,102.90,94.88,98.25,94.40,81.55,104.49,92.53,103.08,96.91,81.91,101.23,87.27,100.97
3,K732,INVESTIGACIÓN Y DESARROLLO DE LAS CIENCIAS SOCIALES Y LAS HUMANIDADES.,88.32,39.63,49.08,131.85,99.62,86.64,92.57,92.03,92.75,66.71,70.20,81.26,106.53
2,K74,OTRAS ACTIVIDADES EMPRESARIALES.,76.25,71.91,88.70,55.59,85.99,86.36,90.02,91.98,92.94,84.18,106.49,80.40,83.05
3,K741,"ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD, TENEDURÍA DE LIBROS Y AUDITORIA ; ASESORAMIENTO EN MATERIA DE IMPUESTOS; ESTUDIO DE MERC",82.27,78.03,127.89,60.64,86.58,78.80,85.93,98.12,86.59,88.03,85.18,88.25,85.05
3,K742,ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y OTRAS ACTIVIDADES TÉCNICAS,56.27,61.68,35.53,35.20,92.04,100.16,90.15,88.94,101.15,81.44,166.00,59.59,68.80
3,K743,PUBLICIDAD.,87.32,74.27,58.59,57.85,61.76,73.54,85.55,90.74,90.44,79.63,79.14,76.35,109.72
3,K749,ACTIVIDADES EMPRESARIALES N.C.P.,86.96,76.56,77.41,69.92,87.05,91.54,94.65,90.37,99.38,101.57,103.68,80.37,89.83
1,L,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.,101.67,68.46,58.76,66.94,80.68,103.52,101.81,96.30,119.22,106.52,105.40,97.08,109.64
2,L75,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.,101.67,68.46,58.76,66.94,80.68,103.52,101.81,96.30,119.22,106.52,105.40,97.08,109.64
3,L751,ADMINISTRACIÓN DEL ESTADO Y APLICACIÓN DE LA POLÍTICA ECONÓMICA Y SOCIAL DE LA COMUNIDAD.,101.19,68.79,54.86,67.25,82.01,103.31,107.04,99.46,122.48,111.09,109.89,97.76,111.88
3,L752,PRESTACIÓN DE SERVICIOS A LA COMUNIDAD EN GENERAL.,103.41,71.39,80.06,66.79,72.14,92.09,60.55,69.90,90.61,65.81,61.92,92.36,86.87
1,M,ENSEÑANZA.,113.02,100.64,76.37,94.29,98.33,125.61,98.40,100.95,149.90,100.27,117.09,88.21,121.43
2,M80,ENSEÑANZA.,113.02,100.64,76.37,94.29,98.33,125.61,98.40,100.95,149.90,100.27,117.09,88.21,121.43
3,M801,ENSEÑANZA PRIMARIA.,86.22,84.14,58.65,83.25,86.21,98.15,104.14,80.77,99.34,88.46,101.50,86.74,121.71
3,M802,ENSEÑANZA SECUNDARIA.,107.15,97.68,60.48,57.38,81.33,134.68,77.03,54.37,83.18,119.12,94.95,105.64,144.32
3,M803,ENSEÑANZA SUPERIOR.,121.48,103.59,84.15,103.73,106.70,137.08,97.05,106.24,173.29,104.72,131.95,88.93,119.53
3,M809,EDUCACIÓN DE ADULTOS Y OTROS TIPOS DE ENSEÑANZA.,133.75,89.24,61.61,111.00,125.22,79.18,84.16,75.42,74.54,149.04,114.35,88.83,112.28
1,N,ACTIVIDADES DE SERVICIOS SOCIALES Y DE SALUD.,107.01,80.63,76.62,67.06,87.47,100.26,106.16,129.25,113.88,120.29,110.19,99.94,118.86
2,N85,ACTIVIDADES DE SERVICIOS SOCIALES Y DE SALUD.,107.01,80.63,76.62,67.06,87.47,100.26,106.16,129.25,113.88,120.29,110.19,99.94,118.86
3,N851,ACTIVIDADES RELACIONADAS CON LA SALUD HUMANA.,107.98,85.94,89.01,81.49,95.82,105.85,111.62,137.57,114.93,125.43,109.05,95.61,115.57
3,N853,ACTIVIDADES DE SERVICIOS SOCIALES.,99.36,62.28,44.37,29.80,68.48,84.36,94.94,109.33,116.20,107.18,113.53,107.27,122.13
1,O,OTRAS ACTIVIDADES COMUNITARIAS SOCIALES Y PERSONALES DE TIPO SERVICIOS.,93.35,71.15,66.89,61.57,76.61,84.50,83.66,110.18,101.40,99.22,95.11,86.62,103.67
2,O90,"ELIMINACIÓN DE DESPERDICIOS Y DE AGUAS RESIDUALES, SANEAMIENTO Y ACTIVIDADES SIMILARES.",80.14,56.75,65.72,51.03,149.20,160.47,155.60,154.36,159.85,111.27,129.54,35.89,52.88
3,O900,"ELIMINACIÓN DE DESPERDICIOS Y DE AGUAS RESIDUALES, SANEAMIENTO Y ACTIVIDADES SIMILARES.",80.14,56.75,65.72,51.03,149.20,160.47,155.60,154.36,159.85,111.27,129.54,35.89,52.88
2,O91,ACTIVIDADES DE ASOCIACIONES N.C.P.,93.18,64.40,64.41,86.09,87.23,94.89,79.11,102.52,111.24,112.48,116.28,98.76,110.65
3,O911,"ACTIVIDADES DE ORGANIZACIONES EMPRESARIALES, PROFESIONALES Y DE EMPLEADORES.",113.79,75.37,54.21,80.57,109.25,72.63,80.28,75.71,92.00,85.29,224.45,85.59,179.61
3,O912,ACTIVIDADES DE SINDICATOS.,89.64,72.79,74.82,107.98,84.19,98.79,80.68,102.01,120.83,119.69,104.54,104.82,103.04
3,O919,ACTIVIDADES DE OTRAS ASOCIACIONES.,94.66,51.68,51.97,57.44,88.95,98.31,78.10,101.35,103.16,107.79,119.37,85.16,110.88
2,O92,ACTIVIDADES DE ESPARCIMIENTO Y ACTIVIDADES CULTURALES Y DEPORTIVAS,86.82,75.36,58.47,35.55,45.18,50.82,61.11,103.97,80.35,92.64,80.59,86.37,116.25
3,O921,"ACTIVIDADES DE CINEMATOGRAFÍA, RADIO Y TELEVISIÓN Y OTRAS ACTIVIDADES DE ENTRETENIMIENTO.",84.82,54.53,39.68,23.33,33.34,39.49,46.72,99.87,74.09,97.66,83.65,78.92,118.66
3,O924,ACTIVIDADES DEPORTIVAS Y OTRAS ACTIVIDADES DE ESPARCIMIENTO.,85.52,113.62,101.38,61.71,72.58,78.80,86.66,113.28,91.16,85.84,76.42,86.20,100.15
2,O93,OTRAS ACTIVIDADES DE TIPO SERVICIO.,104.77,58.12,73.39,70.61,110.24,113.24,95.04,115.85,91.11,91.50,73.34,88.12,113.02
3,O930,OTRAS ACTIVIDADES DE TIPO SERVICIO.,104.77,58.12,73.39,70.61,110.24,113.24,95.04,115.85,91.11,91.50,73.34,88.12,113.02
,,,,,,,,,,,,,,,
*  Datos provisionales,,,,,,,,,,,,,,,
 - Los índices de los últimos dos meses son considerados como provisionales.,,,,,,,,,,,,,,,
"Los grupos E402 y G525 no tienen datos puesto que en el catastro del SRI de contribuyentes  especiales, ya no constan empresas que realicen estas actividades. ",,,,,,,,,,,,,,,
-Los índices con valor cero indican ventas cero para los contribuyentes en el mes de referencia.,,,,,,,,,,,,,,,
"- Los periodos donde las actividades económicas aparecen sin índices, indica que no existió declaración de ventas por parte de los contribuyentes en el respectivo mes de referencia. ",,,,,,,,,,,,,,,
Fuente: Índice del Nivel de Actividad Registada (INA-R),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
